"date","loc","Temp_0m_degC","Temp_0p1m_degC","Temp_0p5m_degC","Temp_1m_degC","Temp_1p5m_degC","Temp_1p9m_degC","Temp_2m_degC","Temp_2p5m_degC","Temp_3m_degC","Temp_3p5m_degC","Temp_4m_degC","Temp_4p5m_degC","Temp_5m_degC","Temp_5p5m_degC","Temp_6m_degC","Temp_6p5m_degC","Temp_7m_degC","Temp_7p5m_degC","Temp_8m_degC","Temp_8p3m_degC","Temp_8p5m_degC","Temp_8p7m_degC","Temp_9m_degC","Temp_9p17m_degC","Temp_9p5m_degC","Temp_10m_degC","Temp_10p5m_degC","Temp_11m_degC","Temp_11p5m_degC","Temp_12m_degC","Temp_12p5m_degC","Temp_13m_degC","Temp_13p5m_degC","Temp_14m_degC","Temp_14p5m_degC","Temp_15m_degC","Temp_15p5m_degC","Temp_16m_degC","Temp_16p5m_degC","Temp_17m_degC","Temp_17p5m_degC","Temp_18m_degC","Temp_18p5m_degC","Temp_19m_degC","Temp_19p2m_degC","Temp_19p5m_degC","Temp_20m_degC","Temp_20p5m_degC","Temp_21m_degC","Temp_21p5m_degC","Temp_21p9m_degC","Temp_22m_degC","Temp_22p5m_degC","Temp_23m_degC","Temp_23p5m_degC","Temp_24m_degC","Temp_24p5m_degC","Temp_25m_degC","Temp_25p5m_degC","Temp_26m_degC","Temp_26p5m_degC","Temp_27m_degC","Temp_27p5m_degC","Temp_28m_degC","Temp_28p5m_degC","Temp_29m_degC","Temp_29p5m_degC","Temp_30m_degC","Temp_31m_degC","Temp_32m_degC","Temp_33m_degC","datasource"
2013-05-23,"buoy",NA,NA,NA,14.7265277777778,NA,NA,14.6777777777778,NA,14.4677777777778,NA,14.0790972222222,NA,13.7967361111111,NA,13.3058333333333,NA,12.2096527777778,NA,11.4093055555556,NA,NA,NA,10.1163194444444,NA,NA,9.36430555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-05-24,"buoy",NA,NA,NA,14.8318055555556,NA,NA,14.8216666666667,NA,14.6865972222222,NA,14.4658333333333,NA,14.3177777777778,NA,13.7810416666667,NA,13.1424305555556,NA,12.2091666666667,NA,NA,NA,10.1303472222222,NA,NA,9.01166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-05-27,"buoy",NA,NA,NA,12.2803472222222,NA,NA,12.3215277777778,NA,12.2661805555556,NA,12.2054166666667,NA,12.2286805555556,NA,11.945625,NA,11.7768055555556,NA,11.6096527777778,NA,NA,NA,11.2646527777778,NA,NA,11.1765277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-05-28,"buoy",NA,NA,NA,12.8145138888889,NA,NA,12.7135416666667,NA,12.4744444444444,NA,12.2664583333333,NA,12.2192361111111,NA,12.0377777777778,NA,12.0302083333333,NA,11.9644444444444,NA,NA,NA,11.6038888888889,NA,NA,11.3029166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-05-29,"buoy",NA,NA,NA,12.769375,NA,NA,12.7660416666667,NA,12.6470833333333,NA,12.5320833333333,NA,12.4742361111111,NA,12.1525694444444,NA,12.0640277777778,NA,11.9207638888889,NA,NA,NA,11.3846527777778,NA,NA,10.9308333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-05-30,"buoy",NA,NA,NA,13.8198611111111,NA,NA,13.7310416666667,NA,13.4709722222222,NA,13.1371527777778,NA,12.9777083333333,NA,12.6154166666667,NA,12.333125,NA,11.9288194444444,NA,NA,NA,10.916875,NA,NA,10.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-05-31,"buoy",NA,NA,NA,14.9732638888889,NA,NA,14.7128472222222,NA,14.3160416666667,NA,13.601875,NA,12.9825694444444,NA,12.4104861111111,NA,12.179375,NA,11.9027777777778,NA,NA,NA,11.3554861111111,NA,NA,10.83125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-03,"buoy",NA,NA,NA,18.4866666666667,NA,NA,18.110625,NA,17.6090972222222,NA,16.465625,NA,14.9738194444444,NA,13.5593055555556,NA,12.5868055555556,NA,11.9322222222222,NA,NA,NA,11.289375,NA,NA,10.9245833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-04,"buoy",NA,NA,NA,18.0740277777778,NA,NA,18.1033333333333,NA,17.8592361111111,NA,16.6898611111111,NA,15.5880555555556,NA,13.874375,NA,12.8246527777778,NA,12.2310416666667,NA,NA,NA,11.3852083333333,NA,NA,10.7731944444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-05,"buoy",NA,NA,NA,17.5178472222222,NA,NA,17.4816666666667,NA,17.3313888888889,NA,17.0327777777778,NA,14.891875,NA,13.2810416666667,NA,12.8489583333333,NA,12.48625,NA,NA,NA,11.8252083333333,NA,NA,11.1952083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-06,"buoy",NA,NA,NA,17.6222222222222,NA,NA,17.6663194444444,NA,17.5970833333333,NA,17.2574305555556,NA,15.6322916666667,NA,13.9929166666667,NA,13.1285416666667,NA,12.6313194444444,NA,NA,NA,11.7829166666667,NA,NA,11.1267361111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-07,"buoy",NA,NA,NA,16.9568055555556,NA,NA,17.0063888888889,NA,16.9709722222222,NA,16.9395138888889,NA,17.0183333333333,NA,16.3015972222222,NA,14.9534027777778,NA,12.5146527777778,NA,NA,NA,11.4186111111111,NA,NA,10.9304861111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-10,"buoy",NA,NA,NA,16.9907638888889,NA,NA,17.0136111111111,NA,16.9408333333333,NA,16.8394444444444,NA,16.6795833333333,NA,15.4630555555556,NA,14.2088194444444,NA,12.9345833333333,NA,NA,NA,11.9998611111111,NA,NA,11.3048611111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-11,"buoy",NA,NA,NA,16.6445138888889,NA,NA,16.6958333333333,NA,16.6584722222222,NA,16.6238194444444,NA,16.7045833333333,NA,16.6396527777778,NA,15.7609027777778,NA,12.8047222222222,NA,NA,NA,11.7928472222222,NA,NA,11.1311805555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-12,"buoy",NA,NA,NA,16.2990277777778,NA,NA,16.3459027777778,NA,16.3004861111111,NA,16.25875,NA,16.3275,NA,16.2158333333333,NA,15.1020833333333,NA,13.6790972222222,NA,NA,NA,11.6346527777778,NA,NA,11.1653472222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-13,"buoy",NA,NA,NA,16.0961111111111,NA,NA,16.1267361111111,NA,16.0675694444444,NA,16.0191666666667,NA,16.0839583333333,NA,15.9539583333333,NA,15.0614583333333,NA,13.0132638888889,NA,NA,NA,12.1215277777778,NA,NA,11.4483333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-14,"buoy",NA,NA,NA,16.3590972222222,NA,NA,16.3203472222222,NA,16.2427083333333,NA,16.1668055555556,NA,16.1866666666667,NA,16.0249305555556,NA,15.6465277777778,NA,13.59625,NA,NA,NA,12.2434722222222,NA,NA,11.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-17,"200",NA,17.8,17.8,17.7,NA,NA,17.5,NA,17.5,NA,17.4,NA,17.3,NA,17.2,NA,16.4,NA,13,NA,NA,NA,11.9,11.3,NA,11.3,NA,10.5,NA,10,NA,9.8,NA,9.6,NA,9.5,NA,9.4,NA,9.3,NA,9.1,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LMP do temp 2015"
2013-06-17,"210",NA,NA,18,17.9,NA,NA,17.6,NA,17.4,NA,17.2,NA,17.2,NA,16.3,NA,16,NA,14.2,NA,NA,NA,13.7,NA,NA,12.2,NA,11.4,NA,10.9,NA,10.3,NA,10.2,NA,10,NA,9.1,NA,8.6,NA,8.4,NA,8.2,NA,NA,8.2,NA,8.1,NA,NA,8,NA,8,NA,7.9,NA,7.8,NA,7.7,NA,7.7,NA,7.7,NA,7.7,NA,NA,NA,NA,NA,"LMP do temp 2015"
2013-06-17,"220",NA,NA,17.9,17.8,NA,NA,17.7,NA,17.6,NA,17.5,NA,17.1,NA,16.7,NA,16.1,NA,15,NA,NA,NA,14.3,NA,NA,13.8,NA,13.2,NA,12.9,NA,12.4,NA,11.1,NA,9.5,NA,8.7,NA,8.1,NA,8.1,NA,7.3,NA,NA,7.1,NA,6.9,NA,NA,6.9,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LMP do temp 2015"
2013-06-17,"230",NA,NA,18.6,17.5,NA,NA,17.4,NA,17.4,NA,17.3,NA,17.2,NA,17.1,NA,16.9,NA,16.2,NA,NA,NA,14.3,NA,NA,13.9,NA,13.3,NA,12.7,NA,12.5,NA,12,NA,10.7,NA,10.1,NA,9.5,NA,9.2,NA,8.7,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LMP do temp 2015"
2013-06-17,"buoy",NA,NA,NA,17.0379166666667,NA,NA,17.03875,NA,16.9419444444444,NA,16.8627777777778,NA,16.7648611111111,NA,16.2972916666667,NA,14.8976388888889,NA,13.8693055555556,NA,NA,NA,12.6999305555556,NA,NA,11.6759027777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-18,"buoy",NA,NA,NA,17.2233333333333,NA,NA,17.2616666666667,NA,17.1952083333333,NA,17.1143055555556,NA,17.0894444444444,NA,16.5308333333333,NA,15.895625,NA,14.2045833333333,NA,NA,NA,12.3397222222222,NA,NA,11.2429861111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-19,"buoy",NA,NA,NA,17.3752083333333,NA,NA,17.3869444444444,NA,17.3019444444444,NA,17.2218055555556,NA,17.190625,NA,16.9013888888889,NA,16.1788194444444,NA,14.0516666666667,NA,NA,NA,12.0606944444444,NA,NA,11.3951388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-20,"buoy",NA,NA,NA,17.7473611111111,NA,NA,17.5728472222222,NA,17.4429861111111,NA,17.35625,NA,17.2698611111111,NA,16.5805555555556,NA,15.2100694444444,NA,13.9529166666667,NA,NA,NA,12.560625,NA,NA,11.50875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-21,"buoy",NA,NA,NA,18.3580555555556,NA,NA,17.9854861111111,NA,17.7101388888889,NA,17.5213194444444,NA,17.3872222222222,NA,16.7583333333333,NA,15.613125,NA,14.1904861111111,NA,NA,NA,12.9113194444444,NA,NA,11.7090972222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-24,"buoy",NA,NA,NA,20.9777083333333,NA,NA,20.8917361111111,NA,19.7247916666667,NA,18.2358333333333,NA,17.6474305555556,NA,16.8488194444444,NA,15.8644444444444,NA,14.5089583333333,NA,NA,NA,12.8219444444444,NA,NA,11.7490277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-25,"buoy",NA,NA,NA,21.364375,NA,NA,21.2516666666667,NA,20.4654861111111,NA,18.5438194444444,NA,17.8890277777778,NA,17.2286111111111,NA,15.8501388888889,NA,14.4266666666667,NA,NA,NA,12.7218055555556,NA,NA,11.5585416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-26,"buoy",NA,NA,NA,21.9274305555556,NA,NA,21.778125,NA,21.2763194444444,NA,19.7629166666667,NA,18.4953472222222,NA,17.1085416666667,NA,15.6503472222222,NA,14.029375,NA,NA,NA,12.4740277777778,NA,NA,11.5630555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-27,"buoy",NA,NA,NA,21.7556944444444,NA,NA,21.7789583333333,NA,21.6529861111111,NA,20.9038888888889,NA,18.4008333333333,NA,16.9153472222222,NA,15.8660416666667,NA,14.5040277777778,NA,NA,NA,13.0080555555556,NA,NA,11.6520138888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-06-28,"buoy",NA,NA,NA,21.1885416666667,NA,NA,21.2263194444444,NA,21.1802777777778,NA,21.1218055555556,NA,20.7064583333333,NA,17.8759722222222,NA,16.1913888888889,NA,14.7784722222222,NA,NA,NA,12.7109722222222,NA,NA,11.7919444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-01,"buoy",NA,NA,NA,22.3003472222222,NA,NA,22.2420833333333,NA,22.0785416666667,NA,21.5488194444444,NA,19.278125,NA,17.5801388888889,NA,16.25125,NA,14.7111111111111,NA,NA,NA,13.3394444444444,NA,NA,12.1381944444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-02,"buoy",NA,NA,NA,22.3743055555556,NA,NA,22.4167361111111,NA,22.33,NA,21.9660416666667,NA,19.8165972222222,NA,18.0580555555556,NA,17.0340972222222,NA,14.8586111111111,NA,NA,NA,13.3483333333333,NA,NA,11.8514583333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-03,"buoy",NA,NA,NA,22.5595138888889,NA,NA,22.5140972222222,NA,22.1582638888889,NA,21.8383333333333,NA,19.9905555555556,NA,17.9173611111111,NA,16.2254861111111,NA,14.9439583333333,NA,NA,NA,13.4350694444444,NA,NA,12.060625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-04,"buoy",NA,NA,NA,23.5476388888889,NA,NA,23.0372222222222,NA,22.3550694444444,NA,21.7592361111111,NA,20.1197916666667,NA,18.1429861111111,NA,16.6017361111111,NA,14.9434722222222,NA,NA,NA,13.1151388888889,NA,NA,11.7361111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-05,"buoy",NA,NA,NA,24.4235416666667,NA,NA,24.0600694444444,NA,23.0003472222222,NA,21.6723611111111,NA,20.0059722222222,NA,17.8568055555556,NA,16.2524305555556,NA,14.9122222222222,NA,NA,NA,13.2023611111111,NA,NA,12.0569444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-08,"buoy",NA,NA,NA,25.6961111111111,NA,NA,25.5520833333333,NA,24.9831944444444,NA,23.0639583333333,NA,20.115625,NA,17.9718055555556,NA,16.638125,NA,14.8673611111111,NA,NA,NA,12.9672916666667,NA,NA,11.8095833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-09,"buoy",NA,NA,NA,25.2256944444444,NA,NA,25.2620138888889,NA,25.1872222222222,NA,24.4036111111111,NA,20.4077777777778,NA,18.2479861111111,NA,16.5910416666667,NA,15.1088888888889,NA,NA,NA,13.3651388888889,NA,NA,11.8251388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-10,"buoy",NA,NA,NA,24.8843055555556,NA,NA,24.9259027777778,NA,24.8719444444444,NA,24.7580555555556,NA,22.4939583333333,NA,19.355,NA,16.805625,NA,14.968125,NA,NA,NA,13.2025694444444,NA,NA,11.9540972222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-11,"buoy",NA,NA,NA,24.6711805555556,NA,NA,24.6886111111111,NA,24.608125,NA,24.4871527777778,NA,22.1449305555556,NA,18.551875,NA,16.3956944444444,NA,14.8061111111111,NA,NA,NA,13.1481944444444,NA,NA,12.0092361111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-12,"buoy",NA,NA,NA,24.6057638888889,NA,NA,24.6119444444444,NA,24.5310416666667,NA,24.3297916666667,NA,20.2011805555556,NA,17.9063888888889,NA,16.2216666666667,NA,15.1194444444444,NA,NA,NA,13.6638194444444,NA,NA,12.3066666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-15,"200",NA,NA,25.4,25.3,NA,NA,25.2,NA,24.9,NA,24.6,NA,22.9,NA,19.5,NA,17.9,NA,16.4,NA,NA,NA,15,NA,NA,13.2,NA,12.2,NA,11.2,NA,10.5,NA,10.1,NA,9.9,NA,9.7,NA,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LMP do temp 2015"
2013-07-15,"210",NA,NA,25.7,25.5,NA,NA,25.3,NA,25.2,NA,25.2,NA,22.5,NA,20,NA,17.7,NA,16.4,NA,NA,NA,15.1,NA,NA,13.7,NA,12.7,NA,11.7,NA,11,NA,10.4,NA,9.9,NA,9.5,NA,9.3,NA,9.1,NA,8.8,NA,NA,8.7,NA,8.5,NA,NA,8.4,NA,8.3,NA,8.2,NA,8.2,NA,8.1,NA,8.1,NA,8,NA,7.9,NA,7.9,NA,NA,NA,"LMP do temp 2015"
2013-07-15,"220",NA,NA,25.5,25.5,NA,NA,25.1,NA,24.7,NA,24.2,NA,23.7,NA,20.9,NA,18.3,NA,16.8,NA,NA,NA,15.7,NA,NA,14.7,NA,14,NA,13.6,NA,12.9,NA,11.8,NA,10.6,NA,9.5,NA,8.4,NA,7.8,NA,7.4,NA,NA,7.1,NA,6.9,NA,NA,6.8,NA,6.7,NA,6.6,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LMP do temp 2015"
2013-07-15,"230",NA,NA,25,24.9,NA,NA,24.7,NA,24.5,NA,24.5,NA,24.2,NA,20.5,NA,18.4,NA,16.2,NA,NA,NA,15.1,NA,NA,14.2,NA,13.7,NA,12.9,NA,12.5,NA,11.9,NA,11.5,NA,10.4,NA,10,NA,9.7,NA,9.4,NA,NA,9.2,NA,9.1,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LMP do temp 2015"
2013-07-15,"buoy",NA,NA,NA,25.3731944444444,NA,NA,25.33625,NA,24.9310416666667,NA,24.1376388888889,NA,20.7304861111111,NA,18.075625,NA,16.6120833333333,NA,15.2006944444444,NA,NA,NA,13.3394444444444,NA,NA,11.9435416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2013-07-16,"buoy",NA,NA,NA,25.6016666666667,NA,NA,25.6480555555556,NA,25.5569444444444,NA,24.4608333333333,NA,20.6211805555556,NA,18.3556944444444,NA,16.80125,NA,15.2010416666667,NA,NA,NA,13.3759722222222,NA,NA,12.070625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
